,train,val,lr
292,-1.2365548900561408e-05,-1.10501915e-05,[0.0009978976700437349]
293,-1.2196362968097674e-05,-6.5301774e-06,[0.0009978832560528018]
294,-1.2059902110195253e-05,-5.3388976e-06,[0.0009978687929227611]
295,-1.2432529729267117e-05,-1.9380899e-07,[0.0009978542806550407]
296,-1.256165069207782e-05,-4.7184853e-06,[0.0009978397192510727]
297,-1.2353098463790957e-05,-1.1979417e-05,[0.0009978251087122943]
298,-1.2422300551406807e-05,-1.1189886e-05,[0.0009978104490401475]
299,-1.2327386320976074e-05,3.3425815e-05,[0.0009977957402360791]
300,-1.2315708863752661e-05,-6.404094e-06,[0.0009977809823015409]
301,-1.2342210811766564e-05,-1.243718e-05,[0.0009977661752379892]
302,-1.229965146194445e-05,-1.153763e-05,[0.0009977513190468858]
303,-1.2282043280720245e-05,-1.18536755e-05,[0.0009977364137296965]
304,-1.2140238231950206e-05,-6.6529688e-06,[0.0009977214592878925]
305,-1.2288199468457605e-05,4.1867297e-05,[0.00099770645572295]
306,-1.2523145323939389e-05,2.3427303e-06,[0.0009976914030363493]
307,-1.1783885929617099e-05,-1.163157e-05,[0.000997676301229577]
308,-1.2119826624257258e-05,6.8556874e-06,[0.0009976611503041226]
309,-1.2323452847340376e-05,1.2791102e-05,[0.000997645950261482]
310,-1.2116736434109043e-05,-9.4281295e-06,[0.0009976307011031551]
311,-1.1967865702899871e-05,-6.7561878e-06,[0.000997615402830647]
312,-1.2264252472959924e-05,-5.7892994e-06,[0.0009976000554454676]
313,-1.1704366806952749e-05,2.45305e-05,[0.0009975846589491317]
314,-1.1837297734018648e-05,-1.1789531e-05,[0.0009975692133431587]
315,-1.2032610902679152e-05,-4.9807877e-06,[0.0009975537186290731]
316,-1.2349748885753797e-05,-7.811664e-06,[0.0009975381748084042]
317,-1.2535514815681382e-05,4.051878e-06,[0.0009975225818826862]
318,-1.182333508040756e-05,-6.529381e-06,[0.000997506939853458]
319,-1.1804671612480887e-05,3.601367e-05,[0.0009974912487222634]
320,-1.1687478490784997e-05,-3.2918877e-06,[0.0009974755084906511]
321,-1.2013302966806805e-05,-1.1034338e-05,[0.0009974597191601744]
322,-1.2016820710414322e-05,-6.81185e-06,[0.0009974438807323917]
323,-1.2366889495751821e-05,5.831609e-06,[0.0009974279932088662]
324,-1.1859307778649964e-05,-1.03679195e-05,[0.0009974120565911663]
325,-1.2051935937051893e-05,2.8005902e-06,[0.0009973960708808643]
326,-1.2276489087525988e-05,-1.1738264e-05,[0.0009973800360795382]
327,-1.2137658995925448e-05,-7.231901e-06,[0.0009973639521887706]
328,-1.2211254943395034e-05,2.9538272e-05,[0.000997347819210149]
329,-1.2179963050584774e-05,-1.540115e-06,[0.0009973316371452655]
330,-1.2199959837744245e-05,-5.9246836e-06,[0.0009973154059957172]
331,-1.2047336349496618e-05,-9.677258e-06,[0.0009972991257631062]
332,-1.2204828180983895e-05,1.0813006e-05,[0.000997282796449039]
333,-1.2050826808263081e-05,3.0188541e-05,[0.0009972664180551277]
334,-1.1973858818237204e-05,-2.6186444e-06,[0.0009972499905829884]
335,-1.2086612605344271e-05,-3.558533e-06,[0.0009972335140342424]
336,-1.2589269044838147e-05,-7.719576e-06,[0.0009972169884105164]
337,-1.233246266565402e-05,-3.1293116e-06,[0.0009972004137134406]
338,-1.2170998070359929e-05,-7.064815e-06,[0.0009971837899446516]
339,-1.1989314407401252e-05,-1.0425945e-05,[0.0009971671171057897]
340,-1.2366000282781897e-05,-2.550425e-06,[0.0009971503951985005]
341,-1.2629528100660536e-05,-8.006953e-06,[0.0009971336242244344]
342,-1.2710113423963776e-05,6.039539e-05,[0.0009971168041852468]
343,-1.221802967847907e-05,-3.6844078e-06,[0.0009970999350825975]
344,-1.2526001682999777e-05,-1.182702e-05,[0.0009970830169181515]
345,-1.213649029523367e-05,-7.781114e-06,[0.0009970660496935787]
346,-1.1969718889304204e-05,2.378357e-06,[0.0009970490334105535]
347,-1.2355421313259285e-05,1.4945718e-05,[0.0009970319680707553]
348,-1.2490291737776715e-05,5.2455554e-05,[0.0009970148536758688]
349,-1.198015170302824e-05,2.2650346e-07,[0.0009969976902275827]
350,-1.2304049414524343e-05,1.2788766e-05,[0.0009969804777275912]
351,-1.2527092530945083e-05,1.3195233e-05,[0.0009969632161775928]
352,-1.2742970011458964e-05,3.57955e-05,[0.0009969459055792914]
353,-1.2519299889390823e-05,-1.124815e-05,[0.0009969285459343954]
354,-1.2066899034834933e-05,1.3479445e-05,[0.0009969111372446183]
355,-1.2359017819107976e-05,-6.0869575e-06,[0.000996893679511678]
356,-1.2090639665984782e-05,-1.1873258e-05,[0.0009968761727372978]
357,-1.2461101505323313e-05,4.8568552e-05,[0.0009968586169232052]
358,-1.2389730818540556e-05,1.0010238e-05,[0.0009968410120711332]
359,-1.2512263765529497e-05,-3.722725e-06,[0.000996823358182819]
360,-1.2093922578060301e-05,5.3641343e-05,[0.0009968056552600055]
361,-1.224078096129233e-05,-2.4523194e-06,[0.0009967879033044393]
362,-1.2786844672518783e-05,-6.4656597e-06,[0.0009967701023178728]
363,-1.2252669966983376e-05,-4.0588006e-06,[0.000996752252302063]
364,-1.2056454033881892e-05,1.1572469e-07,[0.0009967343532587714]
365,-1.2446434720914112e-05,-1.1850617e-05,[0.0009967164051897645]
366,-1.2096001319150673e-05,1.5872398e-05,[0.000996698408096814]
367,-1.2105620589863974e-05,-8.4408e-06,[0.000996680361981696]
368,-1.2032379709125962e-05,4.2168676e-06,[0.0009966622668461913]
369,-1.266900453629205e-05,-2.3338675e-06,[0.0009966441226920862]
370,-1.283470046473667e-05,-3.418681e-06,[0.000996625929521171]
371,-1.1949067175009987e-05,-4.0329933e-06,[0.000996607687335242]
372,-1.1740196441678563e-05,-1.1898729e-05,[0.0009965893961360992]
373,-1.208156900247559e-05,-6.933719e-07,[0.0009965710559255477]
374,-1.256142022612039e-05,9.261579e-06,[0.0009965526667053979]
375,-1.2705060362350195e-05,-6.1844044e-06,[0.0009965342284774647]
376,-1.2764903931383743e-05,-1.17652835e-05,[0.0009965157412435677]
377,-1.2443960440577938e-05,-1.591408e-06,[0.0009964972050055317]
378,-1.2872115530626615e-05,-9.394617e-06,[0.000996478619765186]
379,-1.2476026768126758e-05,2.7131705e-06,[0.0009964599855243653]
380,-1.238099630427314e-05,2.1827522e-05,[0.0009964413022849083]
381,-1.2536928898043697e-05,-4.1119633e-06,[0.000996422570048659]
382,-1.2510625583672664e-05,-5.501528e-06,[0.0009964037888174663]
383,-1.2402536049194168e-05,-5.9226445e-06,[0.000996384958593184]
384,-1.2551770032587228e-05,-2.327633e-06,[0.00099636607937767]
385,-1.280701935684192e-05,9.980098e-06,[0.0009963471511727881]
386,-1.232594304383383e-05,3.4982525e-06,[0.0009963281739804066]
387,-1.2287419485801365e-05,5.240609e-07,[0.0009963091478023978]
388,-1.204644959216239e-05,-8.1124645e-06,[0.0009962900726406402]
